time,price,quantity,source,buyer,seller,initiator
20190304T191342,103.42,400,Auto trade,,,
20190304T191347,103.42,200,Auto trade,,,
20190304T191349,103.43,100,Auto trade,,,
20190304T191349,103.435,700,Auto trade,,,
20190304T191349,103.43,100,Auto trade,,,
20190304T191351,103.43,500,Auto trade,,,
20190304T191353,103.43,500,Auto trade,,,
20190304T191354,103.42,100,Auto trade,,,
20190304T191354,103.41,100,Auto trade,,,
20190304T191355,103.41,100,Auto trade,,,
20190304T191356,103.407,200,Auto trade,,,
20190304T191356,103.41,100,Auto trade,,,
20190304T191356,103.4067,100,Auto trade,,,
20190304T191356,103.41,100,Auto trade,,,
20190304T191356,103.4068,100,Auto trade,,,
20190304T191356,103.4067,100,Auto trade,,,
20190304T191356,103.41,361,Auto trade,,,
20190304T191356,103.4,300,Auto trade,,,
20190304T191357,103.395,100,Auto trade,,,
20190304T191357,103.4,100,Auto trade,,,
20190304T191358,103.3976,500,Auto trade,,,
20190304T191403,103.395,100,Auto trade,,,
20190304T191404,103.4,100,Auto trade,,,
20190304T191404,103.41,100,Auto trade,,,
20190304T191404,103.395,100,Auto trade,,,
20190304T191404,103.405,100,Auto trade,,,
20190304T191405,103.405,100,Auto trade,,,
20190304T191405,103.4,200,Auto trade,,,
20190304T191407,103.4085,100,Auto trade,,,
20190304T191407,103.41,250,Auto trade,,,
20190304T191407,103.405,100,Auto trade,,,
20190304T191408,103.415,100,Auto trade,,,
20190304T191408,103.42,100,Auto trade,,,
20190304T191408,103.415,100,Auto trade,,,
20190304T191412,103.41,100,Auto trade,,,
20190304T191412,103.415,300,Auto trade,,,
20190304T191412,103.41,100,Auto trade,,,
20190304T191413,103.41,1978,Auto trade,,,
20190304T191413,103.4,100,Auto trade,,,
20190304T191414,103.405,100,Auto trade,,,
20190304T191415,103.405,100,Auto trade,,,
20190304T191418,103.41,100,Auto trade,,,
20190304T191419,103.41,408,Auto trade,,,
20190304T191420,103.41,200,Auto trade,,,
20190304T191427,103.41,292,Auto trade,,,
20190304T191427,103.415,100,Auto trade,,,
20190304T191427,103.41,200,Auto trade,,,
20190304T191428,103.41,1500,Auto trade,,,
20190304T191429,103.41,2900,Auto trade,,,
20190304T191437,103.43,100,Auto trade,,,
20190304T191437,103.44,100,Auto trade,,,
20190304T191438,103.45,120,Auto trade,,,
20190304T191440,103.45,200,Auto trade,,,
20190304T191440,103.455,100,Auto trade,,,
20190304T191440,103.44,100,Auto trade,,,
20190304T191442,103.44,200,Auto trade,,,
20190304T191442,103.4368,300,Auto trade,,,
20190304T191443,103.43,100,Auto trade,,,
20190304T191443,103.41,100,Auto trade,,,
20190304T191443,103.42,233,Auto trade,,,
20190304T191443,103.41,100,Auto trade,,,
20190304T191443,103.42,300,Auto trade,,,
20190304T191443,103.41,100,Auto trade,,,
20190304T191443,103.39,100,Auto trade,,,
20190304T191443,103.41,100,Auto trade,,,
20190304T191443,103.4,500,Auto trade,,,
20190304T191444,103.397,100,Auto trade,,,
20190304T191445,103.395,100,Auto trade,,,
20190304T191448,103.3926,125,Auto trade,,,
20190304T191450,103.4,100,Auto trade,,,
20190304T191450,103.39,100,Auto trade,,,
20190304T191451,103.3958,160,Auto trade,,,
20190304T191451,103.39,100,Auto trade,,,
20190304T191452,103.39,600,Auto trade,,,
20190304T191453,103.4,100,Auto trade,,,
20190304T191453,103.39,100,Auto trade,,,
20190304T191456,103.38,142,Auto trade,,,
20190304T191457,103.375,100,Auto trade,,,
20190304T191457,103.37,100,Auto trade,,,
20190304T191458,103.36,100,Auto trade,,,
20190304T191500,103.37,102,Auto trade,,,
20190304T191500,103.365,100,Auto trade,,,
20190304T191501,103.37,200,Auto trade,,,
20190304T191501,103.38,100,Auto trade,,,
20190304T191501,103.39,100,Auto trade,,,
20190304T191501,103.375,100,Auto trade,,,
20190304T191501,103.395,100,Auto trade,,,
20190304T191502,103.4093,540,Auto trade,,,
20190304T191502,103.42,100,Auto trade,,,
20190304T191505,103.42,1300,Auto trade,,,
20190304T191506,103.42,100,Auto trade,,,
20190304T191506,103.4115,118,Auto trade,,,
20190304T191506,103.41,200,Auto trade,,,
20190304T191508,103.4,100,Auto trade,,,
20190304T191508,103.39,100,Auto trade,,,
20190304T191509,103.38,300,Auto trade,,,
20190304T191512,103.387,100,Auto trade,,,
20190304T191513,103.38,100,Auto trade,,,
20190304T191513,103.37,100,Auto trade,,,
20190304T191513,103.365,100,Auto trade,,,
20190304T191513,103.37,100,Auto trade,,,
20190304T191514,103.3699,1000,Auto trade,,,
20190304T191514,103.37,100,Auto trade,,,
20190304T191517,103.37,289,Auto trade,,,
20190304T191517,103.3799,100,Auto trade,,,
20190304T191517,103.3742,255,Auto trade,,,
20190304T191520,103.379,500,Auto trade,,,
20190304T191520,103.38,500,Auto trade,,,
20190304T191520,103.379,500,Auto trade,,,
20190304T191526,103.37,100,Auto trade,,,
20190304T191529,103.37,100,Auto trade,,,
20190304T191532,103.3653,238,Auto trade,,,
20190304T191532,103.3657,629,Auto trade,,,
20190304T191532,103.37,100,Auto trade,,,
20190304T191538,103.4,200,Auto trade,,,
20190304T191543,103.4,300,Auto trade,,,
20190304T191543,103.405,100,Auto trade,,,
20190304T191543,103.4,100,Auto trade,,,
20190304T191544,103.3985,170,Auto trade,,,
20190304T191546,103.39,100,Auto trade,,,
20190304T191546,103.38,100,Auto trade,,,
20190304T191547,103.3829,100,Auto trade,,,
20190304T191548,103.38,100,Auto trade,,,
20190304T191549,103.3747,200,Auto trade,,,
20190304T191550,103.37,100,Auto trade,,,
20190304T191551,103.3757,220,Auto trade,,,
20190304T191551,103.38,100,Auto trade,,,
20190304T191551,103.39,100,Auto trade,,,
20190304T191552,103.39,500,Auto trade,,,
20190304T191557,103.42,202,Auto trade,,,
20190304T191559,103.42,300,Auto trade,,,
20190304T191600,103.41,194,Auto trade,,,
20190304T191600,103.42,100,Auto trade,,,
20190304T191602,103.42,100,Auto trade,,,
20190304T191608,103.42,100,Auto trade,,,
20190304T191615,103.43,194,Auto trade,,,
20190304T191615,103.435,100,Auto trade,,,
20190304T191615,103.43,100,Auto trade,,,
20190304T191616,103.4284,100,Auto trade,,,
20190304T191617,103.43,100,Auto trade,,,
20190304T191618,103.435,100,Auto trade,,,
20190304T191618,103.43,100,Auto trade,,,
20190304T191619,103.42,200,Auto trade,,,
20190304T191620,103.4271,500,Auto trade,,,
20190304T191623,103.43,100,Auto trade,,,
20190304T191624,103.44,100,Auto trade,,,
20190304T191625,103.45,152,Auto trade,,,
20190304T191625,103.459,150,Auto trade,,,
20190304T191626,103.46,100,Auto trade,,,
20190304T191629,103.46,800,Auto trade,,,
20190304T191629,103.47,100,Auto trade,,,
20190304T191629,103.48,100,Auto trade,,,
20190304T191631,103.48,900,Auto trade,,,
20190304T191632,103.48,500,Auto trade,,,
20190304T191632,103.4784,100,Auto trade,,,
20190304T191639,103.47,200,Auto trade,,,
20190304T191640,103.47,1040,Auto trade,,,
20190304T191641,103.47,200,Auto trade,,,
20190304T191642,103.465,100,Auto trade,,,
20190304T191644,103.465,500,Auto trade,,,
20190304T191646,103.46,100,Auto trade,,,
20190304T191649,103.46,300,Auto trade,,,
20190304T191650,103.46,100,Auto trade,,,
20190304T191652,103.45,100,Auto trade,,,
20190304T191652,103.44,220,Auto trade,,,
20190304T191654,103.45,100,Auto trade,,,
20190304T191655,103.45,100,Auto trade,,,
20190304T191656,103.46,197,Auto trade,,,
20190304T191657,103.455,100,Auto trade,,,
20190304T191657,103.445,100,Auto trade,,,
20190304T191657,103.45,138,Auto trade,,,
20190304T191657,103.445,100,Auto trade,,,
20190304T191658,103.45,100,Auto trade,,,
20190304T191658,103.445,100,Auto trade,,,
20190304T191659,103.445,100,Auto trade,,,
20190304T191701,103.44,100,Auto trade,,,
20190304T191703,103.44,100,Auto trade,,,
20190304T191703,103.4306,210,Auto trade,,,
20190304T191705,103.43,100,Auto trade,,,
20190304T191706,103.425,100,Auto trade,,,
20190304T191706,103.43,100,Auto trade,,,
20190304T191706,103.425,100,Auto trade,,,
20190304T191708,103.435,100,Auto trade,,,
20190304T191709,103.44,100,Auto trade,,,
20190304T191709,103.445,100,Auto trade,,,
20190304T191710,103.45,100,Auto trade,,,
20190304T191710,103.445,100,Auto trade,,,
20190304T191710,103.455,100,Auto trade,,,
20190304T191712,103.465,200,Auto trade,,,
20190304T191712,103.46,100,Auto trade,,,
20190304T191714,103.445,200,Auto trade,,,
20190304T191715,103.45,100,Auto trade,,,
20190304T191715,103.445,100,Auto trade,,,
20190304T191715,103.45,100,Auto trade,,,
20190304T191715,103.445,100,Auto trade,,,
20190304T191715,103.455,100,Auto trade,,,
20190304T191720,103.45,100,Auto trade,,,
20190304T191720,103.445,100,Auto trade,,,
20190304T191720,103.455,100,Auto trade,,,
20190304T191723,103.4553,1900,Auto trade,,,
20190304T191723,103.455,100,Auto trade,,,
20190304T191723,103.45,100,Auto trade,,,
20190304T191724,103.45,520,Auto trade,,,
20190304T191729,103.45,200,Auto trade,,,
20190304T191732,103.4533,147,Auto trade,,,
20190304T191734,103.45,100,Auto trade,,,
20190304T191734,103.46,200,Auto trade,,,
20190304T191736,103.4511,2000,Auto trade,,,
20190304T191736,103.45,100,Auto trade,,,
20190304T191736,103.455,100,Auto trade,,,
20190304T191737,103.4571,150,Auto trade,,,
20190304T191743,103.45,100,Auto trade,,,
20190304T191747,103.44,160,Auto trade,,,
20190304T191747,103.4467,1000,Auto trade,,,
20190304T191747,103.4466,500,Auto trade,,,
20190304T191748,103.4437,2000,Auto trade,,,
20190304T191750,103.45,100,Auto trade,,,
20190304T191750,103.44,100,Auto trade,,,
20190304T191750,103.45,113,Auto trade,,,
20190304T191750,103.455,100,Auto trade,,,
20190304T191755,103.46,100,Auto trade,,,
20190304T191755,103.465,200,Auto trade,,,
20190304T191756,103.47,100,Auto trade,,,
20190304T191756,103.475,200,Auto trade,,,
20190304T191757,103.47,100,Auto trade,,,
20190304T191757,103.46,500,Auto trade,,,
20190304T191758,103.46,100,Auto trade,,,
20190304T191800,103.46,519,Auto trade,,,
20190304T191800,103.455,100,Auto trade,,,
20190304T191802,103.47,100,Auto trade,,,
20190304T191802,103.46,100,Auto trade,,,
20190304T191803,103.455,100,Auto trade,,,
20190304T191805,103.455,1900,Auto trade,,,
20190304T191807,103.45,200,Auto trade,,,
20190304T191808,103.46,100,Auto trade,,,
20190304T191808,103.455,100,Auto trade,,,
20190304T191809,103.46,150,Auto trade,,,
20190304T191809,103.45,100,Auto trade,,,
20190304T191812,103.45,200,Auto trade,,,
20190304T191812,103.445,100,Auto trade,,,
20190304T191813,103.45,100,Auto trade,,,
20190304T191814,103.47,148,Auto trade,,,
20190304T191814,103.48,100,Auto trade,,,
20190304T191816,103.4858,150,Auto trade,,,
20190304T191816,103.48,100,Auto trade,,,
20190304T191818,103.475,100,Auto trade,,,
20190304T191819,103.478,207,Auto trade,,,
20190304T191820,103.47,100,Auto trade,,,
20190304T191820,103.48,1400,Auto trade,,,
20190304T191820,103.47,100,Auto trade,,,
20190304T191820,103.48,1700,Auto trade,,,
20190304T191821,103.475,300,Auto trade,,,
20190304T191821,103.4775,100,Auto trade,,,
20190304T191821,103.4784,100,Auto trade,,,
20190304T191822,103.48,100,Auto trade,,,
20190304T191823,103.47,100,Auto trade,,,
20190304T191823,103.4647,100,Auto trade,,,
20190304T191824,103.48,100,Auto trade,,,
20190304T191825,103.48,570,Auto trade,,,
20190304T191829,103.4868,1700,Auto trade,,,
20190304T191829,103.485,300,Auto trade,,,
20190304T191831,103.48,400,Auto trade,,,
20190304T191832,103.48,1000,Auto trade,,,
20190304T191833,103.48,600,Auto trade,,,
20190304T191841,103.49,100,Auto trade,,,
20190304T191841,103.48,100,Auto trade,,,
20190304T191853,103.49,200,Auto trade,,,
20190304T191853,103.5,100,Auto trade,,,
20190304T191854,103.5072,200,Auto trade,,,
20190304T191854,103.5043,350,Auto trade,,,
20190304T191854,103.5,100,Auto trade,,,
20190304T191856,103.5,100,Auto trade,,,
20190304T191857,103.5,100,Auto trade,,,
20190304T191858,103.5042,275,Auto trade,,,
20190304T191903,103.5,100,Auto trade,,,
20190304T191903,103.49,176,Auto trade,,,
20190304T191904,103.495,100,Auto trade,,,
20190304T191906,103.49,100,Auto trade,,,
20190304T191906,103.5,137,Auto trade,,,
20190304T191907,103.51,100,Auto trade,,,
20190304T191909,103.52,100,Auto trade,,,
20190304T191912,103.525,200,Auto trade,,,
20190304T191912,103.52,100,Auto trade,,,
20190304T191913,103.525,200,Auto trade,,,
20190304T191913,103.52,110,Auto trade,,,
20190304T191913,103.528,129,Auto trade,,,
20190304T191914,103.527,200,Auto trade,,,
20190304T191918,103.53,100,Auto trade,,,
20190304T191919,103.52,400,Auto trade,,,
20190304T191920,103.52,300,Auto trade,,,
20190304T191921,103.52,100,Auto trade,,,
20190304T191922,103.515,900,Auto trade,,,
20190304T191923,103.52,100,Auto trade,,,
20190304T191923,103.53,100,Auto trade,,,
20190304T191923,103.52,100,Auto trade,,,
20190304T191923,103.53,146,Auto trade,,,
20190304T191924,103.53,803,Auto trade,,,
20190304T191924,103.54,100,Auto trade,,,
20190304T191925,103.545,100,Auto trade,,,
20190304T191929,103.545,100,Auto trade,,,
20190304T191929,103.55,3200,Auto trade,,,
20190304T191929,103.549,913,Auto trade,,,
20190304T191929,103.545,100,Auto trade,,,
20190304T191929,103.5483,602,Auto trade,,,
20190304T191929,103.54,300,Auto trade,,,
20190304T191930,103.54,400,Auto trade,,,
20190304T191930,103.545,100,Auto trade,,,
20190304T191930,103.5406,100,Auto trade,,,
20190304T191932,103.54,180,Auto trade,,,
20190304T191932,103.535,100,Auto trade,,,
20190304T191933,103.54,100,Auto trade,,,
20190304T191934,103.53,100,Auto trade,,,
20190304T191934,103.525,100,Auto trade,,,
20190304T191934,103.53,100,Auto trade,,,
20190304T191934,103.52,100,Auto trade,,,
20190304T191934,103.53,100,Auto trade,,,
20190304T191935,103.53,300,Auto trade,,,
20190304T191935,103.54,329,Auto trade,,,
20190304T191938,103.5377,320,Auto trade,,,
20190304T191939,103.53,100,Auto trade,,,
20190304T191939,103.535,100,Auto trade,,,
20190304T191940,103.53,100,Auto trade,,,
20190304T191941,103.54,100,Auto trade,,,
20190304T191942,103.5382,150,Auto trade,,,
20190304T191943,103.535,120,Auto trade,,,
20190304T191945,103.53,100,Auto trade,,,
20190304T191945,103.535,200,Auto trade,,,
20190304T191945,103.53,300,Auto trade,,,
20190304T191945,103.535,100,Auto trade,,,
20190304T191945,103.53,200,Auto trade,,,
20190304T191946,103.52,600,Auto trade,,,
20190304T191946,103.525,100,Auto trade,,,
20190304T191946,103.52,126,Auto trade,,,
20190304T191946,103.525,100,Auto trade,,,
20190304T191946,103.52,100,Auto trade,,,
20190304T191946,103.51,100,Auto trade,,,
20190304T191950,103.51,100,Auto trade,,,
20190304T191950,103.52,200,Auto trade,,,
20190304T191951,103.52,200,Auto trade,,,
20190304T191956,103.52,200,Auto trade,,,
20190304T191957,103.525,100,Auto trade,,,
20190304T191957,103.53,100,Auto trade,,,
20190304T191957,103.525,100,Auto trade,,,
20190304T191957,103.53,100,Auto trade,,,
20190304T191959,103.53,100,Auto trade,,,
20190304T191959,103.525,100,Auto trade,,,
20190304T192000,103.53,100,Auto trade,,,
20190304T192002,103.54,100,Auto trade,,,
20190304T192002,103.55,300,Auto trade,,,
20190304T192004,103.555,100,Auto trade,,,
20190304T192004,103.55,100,Auto trade,,,
20190304T192005,103.55,759,Auto trade,,,
20190304T192005,103.54,100,Auto trade,,,
20190304T192006,103.54,200,Auto trade,,,
20190304T192006,103.535,106,Auto trade,,,
20190304T192006,103.54,100,Auto trade,,,
20190304T192007,103.54,400,Auto trade,,,
20190304T192008,103.54,321,Auto trade,,,
20190304T192014,103.55,200,Auto trade,,,
20190304T192014,103.555,100,Auto trade,,,
20190304T192015,103.56,100,Auto trade,,,
20190304T192015,103.551,100,Auto trade,,,
20190304T192015,103.55,289,Auto trade,,,
20190304T192016,103.55,100,Auto trade,,,
20190304T192018,103.55,300,Auto trade,,,
20190304T192018,103.54,500,Auto trade,,,
20190304T192019,103.535,161,Auto trade,,,
20190304T192021,103.539,100,Auto trade,,,
20190304T192026,103.55,200,Auto trade,,,
20190304T192026,103.56,100,Auto trade,,,
20190304T192026,103.55,700,Auto trade,,,
20190304T192026,103.56,200,Auto trade,,,
20190304T192026,103.55,100,Auto trade,,,
20190304T192026,103.57,100,Auto trade,,,
20190304T192026,103.56,100,Auto trade,,,
20190304T192026,103.55,100,Auto trade,,,
20190304T192026,103.56,200,Auto trade,,,
20190304T192026,103.55,200,Auto trade,,,
20190304T192026,103.57,100,Auto trade,,,
20190304T192026,103.58,100,Auto trade,,,
20190304T192029,103.585,100,Auto trade,,,
20190304T192029,103.59,100,Auto trade,,,
20190304T192030,103.59,200,Auto trade,,,
20190304T192030,103.6,200,Auto trade,,,
20190304T192030,103.61,100,Auto trade,,,
20190304T192030,103.6,200,Auto trade,,,
20190304T192030,103.585,200,Auto trade,,,
20190304T192031,103.6,100,Auto trade,,,
20190304T192031,103.605,100,Auto trade,,,
20190304T192031,103.6,100,Auto trade,,,
20190304T192031,103.595,100,Auto trade,,,
20190304T192031,103.59,100,Auto trade,,,
20190304T192031,103.58,600,Auto trade,,,
20190304T192034,103.59,100,Auto trade,,,
20190304T192034,103.6,100,Auto trade,,,
20190304T192035,103.6,100,Auto trade,,,
20190304T192035,103.61,100,Auto trade,,,
20190304T192035,103.6,100,Auto trade,,,
20190304T192036,103.61,100,Auto trade,,,
20190304T192038,103.6,200,Auto trade,,,
20190304T192038,103.61,100,Auto trade,,,
20190304T192040,103.61,100,Auto trade,,,
20190304T192045,103.61,100,Auto trade,,,
20190304T192046,103.6,100,Auto trade,,,
20190304T192046,103.607,100,Auto trade,,,
20190304T192046,103.59,135,Auto trade,,,
20190304T192049,103.5952,300,Auto trade,,,
20190304T192049,103.59,100,Auto trade,,,
20190304T192049,103.58,200,Auto trade,,,
20190304T192050,103.59,100,Auto trade,,,
20190304T192050,103.6,100,Auto trade,,,
20190304T192051,103.61,100,Auto trade,,,
20190304T192051,103.6,100,Auto trade,,,
20190304T192052,103.6,230,Auto trade,,,
20190304T192052,103.59,500,Auto trade,,,
20190304T192053,103.6,100,Auto trade,,,
20190304T192053,103.61,341,Auto trade,,,
20190304T192053,103.6,258,Auto trade,,,
20190304T192054,103.61,100,Auto trade,,,
20190304T192054,103.615,127,Auto trade,,,
20190304T192056,103.615,127,Auto trade,,,
20190304T192057,103.62,100,Auto trade,,,
20190304T192057,103.615,100,Auto trade,,,
20190304T192057,103.62,100,Auto trade,,,
20190304T192058,103.629,200,Auto trade,,,
20190304T192059,103.63,100,Auto trade,,,
20190304T192059,103.62,100,Auto trade,,,
20190304T192101,103.61,100,Auto trade,,,
20190304T192102,103.6057,500,Auto trade,,,
20190304T192102,103.6074,300,Auto trade,,,
20190304T192102,103.61,100,Auto trade,,,
20190304T192102,103.6,100,Auto trade,,,
20190304T192104,103.6,400,Auto trade,,,
20190304T192105,103.59,100,Auto trade,,,
20190304T192106,103.59,100,Auto trade,,,
20190304T192108,103.6,100,Auto trade,,,
20190304T192108,103.605,100,Auto trade,,,
20190304T192109,103.6036,122,Auto trade,,,
20190304T192110,103.59,232,Auto trade,,,
20190304T192111,103.59,250,Auto trade,,,
20190304T192111,103.58,100,Auto trade,,,
20190304T192113,103.59,100,Auto trade,,,
20190304T192114,103.59,200,Auto trade,,,
20190304T192117,103.59,100,Auto trade,,,
20190304T192118,103.59,200,Auto trade,,,
20190304T192118,103.595,219,Auto trade,,,
20190304T192119,103.59,100,Auto trade,,,
20190304T192121,103.59,700,Auto trade,,,
20190304T192124,103.59,485,Auto trade,,,
20190304T192124,103.597,118,Auto trade,,,
20190304T192125,103.6,100,Auto trade,,,
20190304T192127,103.6,100,Auto trade,,,
20190304T192130,103.59,100,Auto trade,,,
20190304T192131,103.585,124,Auto trade,,,
20190304T192131,103.59,100,Auto trade,,,
20190304T192131,103.6,100,Auto trade,,,
20190304T192135,103.6,100,Auto trade,,,
20190304T192135,103.595,300,Auto trade,,,
20190304T192135,103.59,300,Auto trade,,,
20190304T192135,103.6,100,Auto trade,,,
20190304T192137,103.6,200,Auto trade,,,
20190304T192138,103.6,100,Auto trade,,,
20190304T192141,103.6,100,Auto trade,,,
20190304T192142,103.5936,2000,Auto trade,,,
20190304T192142,103.6,100,Auto trade,,,
20190304T192143,103.6,100,Auto trade,,,
20190304T192148,103.6,100,Auto trade,,,
20190304T192149,103.595,150,Auto trade,,,
20190304T192150,103.6,100,Auto trade,,,
20190304T192150,103.61,100,Auto trade,,,
20190304T192151,103.61,100,Auto trade,,,
20190304T192152,103.6,100,Auto trade,,,
20190304T192152,103.605,100,Auto trade,,,
20190304T192152,103.6,100,Auto trade,,,
20190304T192154,103.6,100,Auto trade,,,
20190304T192203,103.59,100,Auto trade,,,
20190304T192204,103.58,100,Auto trade,,,
20190304T192204,103.575,100,Auto trade,,,
20190304T192204,103.585,100,Auto trade,,,
20190304T192204,103.58,100,Auto trade,,,
20190304T192205,103.58,100,Auto trade,,,
20190304T192205,103.59,200,Auto trade,,,
20190304T192205,103.6,100,Auto trade,,,
20190304T192208,103.6,1000,Auto trade,,,
20190304T192208,103.595,131,Auto trade,,,
20190304T192208,103.59,100,Auto trade,,,
20190304T192208,103.595,100,Auto trade,,,
20190304T192208,103.59,100,Auto trade,,,
20190304T192208,103.6,100,Auto trade,,,
20190304T192209,103.6,100,Auto trade,,,
20190304T192213,103.61,100,Auto trade,,,
20190304T192217,103.6,100,Auto trade,,,
20190304T192220,103.59,100,Auto trade,,,
20190304T192221,103.5822,350,Auto trade,,,
20190304T192222,103.58,100,Auto trade,,,
20190304T192222,103.585,100,Auto trade,,,
20190304T192224,103.585,100,Auto trade,,,
20190304T192231,103.59,100,Auto trade,,,
20190304T192231,103.6,100,Auto trade,,,
20190304T192236,103.595,100,Auto trade,,,
20190304T192236,103.598,230,Auto trade,,,
20190304T192236,103.6,100,Auto trade,,,
20190304T192236,103.6087,387,Auto trade,,,
20190304T192238,103.6058,500,Auto trade,,,
20190304T192239,103.61,200,Auto trade,,,
20190304T192240,103.61,400,Auto trade,,,
20190304T192243,103.61,600,Auto trade,,,
20190304T192244,103.61,853,Auto trade,,,
20190304T192244,103.609,250,Auto trade,,,
20190304T192248,103.605,100,Auto trade,,,
20190304T192250,103.6,100,Auto trade,,,
20190304T192250,103.595,100,Auto trade,,,
20190304T192252,103.6,163,Auto trade,,,
20190304T192253,103.59,100,Auto trade,,,
20190304T192254,103.6,200,Auto trade,,,
20190304T192255,103.605,319,Auto trade,,,
20190304T192257,103.61,113,Auto trade,,,
20190304T192258,103.61,300,Auto trade,,,
20190304T192259,103.61,200,Auto trade,,,
20190304T192302,103.62,500,Auto trade,,,
20190304T192303,103.615,100,Auto trade,,,
20190304T192307,103.6125,200,Auto trade,,,
20190304T192307,103.6111,100,Auto trade,,,
20190304T192307,103.6125,100,Auto trade,,,
20190304T192307,103.6111,100,Auto trade,,,
20190304T192307,103.61,100,Auto trade,,,
20190304T192308,103.61,100,Auto trade,,,
20190304T192308,103.605,100,Auto trade,,,
20190304T192309,103.6,200,Auto trade,,,
20190304T192311,103.61,100,Auto trade,,,
20190304T192311,103.62,100,Auto trade,,,
20190304T192312,103.62,1300,Auto trade,,,
20190304T192313,103.63,100,Auto trade,,,
20190304T192321,103.61,100,Auto trade,,,
20190304T192323,103.61,200,Auto trade,,,
20190304T192324,103.62,100,Auto trade,,,
20190304T192324,103.63,100,Auto trade,,,
20190304T192325,103.635,100,Auto trade,,,
20190304T192326,103.635,103,Auto trade,,,
20190304T192326,103.64,100,Auto trade,,,
20190304T192327,103.645,100,Auto trade,,,
20190304T192331,103.64,200,Auto trade,,,
20190304T192335,103.64,100,Auto trade,,,
20190304T192338,103.64,300,Auto trade,,,
20190304T192339,103.63,100,Auto trade,,,
20190304T192342,103.63,100,Auto trade,,,
20190304T192342,103.64,100,Auto trade,,,
20190304T192344,103.64,100,Auto trade,,,
20190304T192345,103.64,100,Auto trade,,,
20190304T192349,103.64,100,Auto trade,,,
20190304T192353,103.64,102,Auto trade,,,
20190304T192353,103.6321,4103,Auto trade,,,
20190304T192353,103.64,100,Auto trade,,,
20190304T192353,103.635,100,Auto trade,,,
20190304T192353,103.63,100,Auto trade,,,
20190304T192356,103.64,100,Auto trade,,,
20190304T192356,103.635,100,Auto trade,,,
20190304T192356,103.64,400,Auto trade,,,
20190304T192356,103.65,100,Auto trade,,,
20190304T192356,103.64,100,Auto trade,,,
20190304T192356,103.65,100,Auto trade,,,
20190304T192356,103.64,114,Auto trade,,,
20190304T192356,103.65,100,Auto trade,,,
20190304T192356,103.66,100,Auto trade,,,
20190304T192357,103.655,100,Auto trade,,,
20190304T192358,103.655,100,Auto trade,,,
20190304T192358,103.65,100,Auto trade,,,
20190304T192359,103.65,200,Auto trade,,,
20190304T192402,103.6468,100,Auto trade,,,
20190304T192403,103.65,100,Auto trade,,,
20190304T192403,103.655,500,Auto trade,,,
20190304T192405,103.66,100,Auto trade,,,
20190304T192406,103.6634,2000,Auto trade,,,
20190304T192407,103.67,100,Auto trade,,,
20190304T192407,103.665,400,Auto trade,,,
20190304T192410,103.661,268,Auto trade,,,
20190304T192411,103.67,100,Auto trade,,,
20190304T192415,103.675,100,Auto trade,,,
20190304T192417,103.67,100,Auto trade,,,
20190304T192425,103.67,100,Auto trade,,,
20190304T192426,103.68,100,Auto trade,,,
20190304T192427,103.68,519,Auto trade,,,
20190304T192428,103.68,600,Auto trade,,,
20190304T192429,103.68,200,Auto trade,,,
20190304T192430,103.67,145,Auto trade,,,
20190304T192431,103.67,728,Auto trade,,,
20190304T192434,103.67,100,Auto trade,,,
20190304T192435,103.67,100,Auto trade,,,
20190304T192435,103.675,123,Auto trade,,,
20190304T192435,103.67,100,Auto trade,,,
20190304T192436,103.675,100,Auto trade,,,
20190304T192441,103.7,100,Auto trade,,,
20190304T192441,103.705,900,Auto trade,,,
20190304T192441,103.7,100,Auto trade,,,
20190304T192444,103.7,200,Auto trade,,,
20190304T192445,103.69,100,Auto trade,,,
20190304T192447,103.69,300,Auto trade,,,
20190304T192450,103.69,100,Auto trade,,,
20190304T192451,103.68,100,Auto trade,,,
20190304T192452,103.67,100,Auto trade,,,
20190304T192454,103.675,100,Auto trade,,,
20190304T192454,103.68,100,Auto trade,,,
20190304T192455,103.685,100,Auto trade,,,
20190304T192458,103.67,200,Auto trade,,,
20190304T192500,103.67,259,Auto trade,,,
20190304T192502,103.685,100,Auto trade,,,
20190304T192504,103.685,200,Auto trade,,,
20190304T192505,103.685,100,Auto trade,,,
20190304T192507,103.685,300,Auto trade,,,
20190304T192510,103.68,473,Auto trade,,,
20190304T192515,103.68,500,Auto trade,,,
20190304T192520,103.68,200,Auto trade,,,
20190304T192521,103.675,100,Auto trade,,,
20190304T192530,103.68,200,Auto trade,,,
20190304T192530,103.69,12076,Auto trade,,,
20190304T192531,103.68,200,Auto trade,,,
20190304T192531,103.69,100,Auto trade,,,
20190304T192531,103.685,100,Auto trade,,,
20190304T192532,103.68,100,Auto trade,,,
20190304T192534,103.675,100,Auto trade,,,
20190304T192535,103.67,100,Auto trade,,,
20190304T192535,103.675,100,Auto trade,,,
20190304T192535,103.67,100,Auto trade,,,
20190304T192539,103.67,100,Auto trade,,,
20190304T192540,103.66,100,Auto trade,,,
20190304T192540,103.65,100,Auto trade,,,
20190304T192541,103.64,200,Auto trade,,,
20190304T192542,103.6375,100,Auto trade,,,
20190304T192542,103.63,100,Auto trade,,,
20190304T192543,103.63,300,Auto trade,,,
20190304T192543,103.64,100,Auto trade,,,
